id,accident_risk
606189,0.1311228
606190,0.5836243
606191,0.1904977
606192,0.36733365
606193,0.22362676
606194,0.46906152
606195,0.05255713
606196,0.6346043
606197,0.71027666
606198,0.6372236
606199,0.37796575
606200,0.47411302
606201,0.18418181
606202,0.4719585
606203,0.21946846
606204,0.42291656
606205,0.3752346
606206,0.44238967
606207,0.29369134
606208,0.63665867
606209,0.22099105
606210,0.24557689
606211,0.29204017
606212,0.34542283
606213,0.403996
606214,0.31804976
606215,0.36577618
606216,0.12756714
606217,0.1379975
606218,0.29627663
606219,0.3716385
606220,0.3824396
606221,0.5112274
606222,0.4084519
606223,0.54823905
606224,0.48263335
606225,0.34129184
606226,0.5308403
606227,0.3772731
606228,0.4191327
606229,0.31460536
606230,0.25628245
606231,0.4103386
606232,0.44709837
606233,0.18712334
606234,0.116226725
606235,0.27079588
606236,0.5896415
606237,0.22148752
606238,0.6506564
606239,0.30290473
606240,0.40104216
606241,0.052327286
606242,0.3064708
606243,0.3965127
606244,0.3321475
606245,0.26977944
606246,0.41758156
606247,0.6379773
606248,0.24491026
606249,0.30326262
606250,0.48339313
606251,0.4687955
606252,0.32568675
606253,0.3396451
606254,0.5152908
606255,0.23137747
606256,0.29378694
606257,0.3576663
606258,0.45699942
606259,0.36242348
606260,0.33362117
606261,0.3082863
606262,0.49297863
606263,0.2924901
606264,0.6765355
606265,0.16512488
606266,0.38631532
606267,0.36833993
606268,0.24985398
606269,0.46024522
606270,0.76020384
606271,0.2254369
606272,0.2036756
606273,0.48248032
606274,0.35443938
606275,0.37323996
606276,0.3988137
606277,0.22623838
606278,0.29272246
606279,0.5442627
606280,0.081784904
606281,0.5291747
606282,0.35241497
606283,0.29708987
606284,0.24840117
606285,0.13216493
606286,0.23977377
606287,0.2714095
606288,0.4463003
606289,0.057919975
606290,0.16987637
606291,0.47387993
606292,0.48246965
606293,0.30633217
606294,0.272874
606295,0.45559058
606296,0.32490933
606297,0.51184237
606298,0.13630335
606299,0.36192653
606300,0.12852065
606301,0.43757612
606302,0.35202438
606303,0.48595387
606304,0.3910728
606305,0.21302675
606306,0.7128659
606307,0.3572579
606308,0.47296947
606309,0.333313
606310,0.34177274
606311,0.29631197
606312,0.43886563
606313,0.12974069
606314,0.34568337
606315,0.5896538
606316,0.22361374
606317,0.36710283
606318,0.3135803
606319,0.36420226
606320,0.17993708
606321,0.6272448
606322,0.4671576
606323,0.24403454
606324,0.06187465
606325,0.35808793
606326,0.090385064
606327,0.15274541
606328,0.2969335
606329,0.49325013
606330,0.5137718
606331,0.33097744
606332,0.5409662
606333,0.23955499
606334,0.18979214
606335,0.23955761
606336,0.29445335
606337,0.12458598
606338,0.5011287
606339,0.24644849
606340,0.40995958
606341,0.19200599
606342,0.4688485
606343,0.32738495
606344,0.36599755
606345,0.41112095
606346,0.32120565
606347,0.3664271
606348,0.18035124
606349,0.19162163
606350,0.303972
606351,0.50267375
606352,0.11083031
606353,0.493229
606354,0.3037722
606355,0.3615508
606356,0.12978044
606357,0.5544769
606358,0.32841343
606359,0.1090109
606360,0.2940347
606361,0.71180594
606362,0.312621
606363,0.20289269
606364,0.2891266
606365,0.41777536
606366,0.4478806
606367,0.43253064
606368,0.58721876
606369,0.18417594
606370,0.31520274
606371,0.19943032
606372,0.16285177
606373,0.12736472
606374,0.2157667
606375,0.1793569
606376,0.39266953
606377,0.44067386
606378,0.09006698
606379,0.53536916
606380,0.22140181
606381,0.47259837
606382,0.41360304
606383,0.31019047
606384,0.37565288
606385,0.21188207
606386,0.2185578
606387,0.3303883
606388,0.25771245
606389,0.42239055
606390,0.3887407
606391,0.24710943
606392,0.23376817
606393,0.37172878
606394,0.28454688
606395,0.33083817
606396,0.41142097
606397,0.27374607
606398,0.52579844
606399,0.49943683
606400,0.32744905
606401,0.37285227
606402,0.10933962
606403,0.46798697
606404,0.08690429
606405,0.13180277
606406,0.0892283
606407,0.04127323
606408,0.41178307
606409,0.3504569
606410,0.8044211
606411,0.31241438
606412,0.5723349
606413,0.30892485
606414,0.20782787
606415,0.49784032
606416,0.30884734
606417,0.41330278
606418,0.24087241
606419,0.15419005
606420,0.41867813
606421,0.38002238
606422,0.5799486
606423,0.26904497
606424,0.3568638
606425,0.26156133
606426,0.40936345
606427,0.49356103
606428,0.35843882
606429,0.56222683
606430,0.33174756
606431,0.38435304
606432,0.17950477
606433,0.31815517
606434,0.65274936
606435,0.5486645
606436,0.6399131
606437,0.25549734
606438,0.16360608
606439,0.14707765
606440,0.34653214
606441,0.24410439
606442,0.2824028
606443,0.35082278
606444,0.44451508
606445,0.70164347
606446,0.5053704
606447,0.23932953
606448,0.32155317
606449,0.27801815
606450,0.23972766
606451,0.67373925
606452,0.3582682
606453,0.48389658
606454,0.106626965
606455,0.3761101
606456,0.114928186
606457,0.2103834
606458,0.110474445
606459,0.10724033
606460,0.30267185
606461,0.6885246
606462,0.76360315
606463,0.3058334
606464,0.61425215
606465,0.37101427
606466,0.41660893
606467,0.3165473
606468,0.27577776
606469,0.35060024
606470,0.228568
606471,0.17789675
606472,0.6403893
606473,0.45211977
606474,0.24194038
606475,0.43698037
606476,0.28780642
606477,0.35419896
606478,0.45504642
606479,0.19104491
606480,0.49496755
606481,0.3153209
606482,0.34196225
606483,0.3825303
606484,0.3814786
606485,0.3618568
606486,0.30929837
606487,0.12958393
606488,0.3517161
606489,0.41128555
606490,0.49514225
606491,0.58457077
606492,0.29503578
606493,0.30357102
606494,0.49522734
606495,0.31357878
606496,0.28263158
606497,0.5023309
606498,0.27798498
606499,0.26643056
606500,0.32637787
606501,0.58294433
606502,0.67751634
606503,0.57518965
606504,0.09105637
606505,0.46034104
606506,0.36800486
606507,0.5431026
606508,0.7689368
606509,0.5646248
606510,0.39709792
606511,0.09009574
606512,0.38247448
606513,0.29148716
606514,0.60688764
606515,0.5211364
606516,0.5613461
606517,0.20246756
606518,0.63102597
606519,0.58348286
606520,0.28633797
606521,0.31006026
606522,0.20117284
606523,0.27798337
606524,0.30643713
606525,0.28618225
606526,0.34057713
606527,0.42283535
606528,0.62542
606529,0.71050304
606530,0.3607674
606531,0.10293363
606532,0.42630196
606533,0.40612668
606534,0.2182851
606535,0.6477537
606536,0.29157895
606537,0.31874284
606538,0.46218786
606539,0.29161635
606540,0.22273816
606541,0.25833777
606542,0.49916407
606543,0.6164925
606544,0.10780982
606545,0.24474935
606546,0.32564232
606547,0.2945334
606548,0.73599935
606549,0.38231286
606550,0.38296223
606551,0.2681057
606552,0.18096283
606553,0.33614567
606554,0.46012166
606555,0.22419025
606556,0.4164082
606557,0.23688403
606558,0.35903895
606559,0.46893996
606560,0.39521587
606561,0.8148313
606562,0.43968576
606563,0.45984656
606564,0.22060479
606565,0.4670033
606566,0.23942041
606567,0.23928069
606568,0.21917981
606569,0.34779826
606570,0.27668038
606571,0.035993148
606572,0.22741628
606573,0.35822693
606574,0.6672092
606575,0.24585009
606576,0.5170046
606577,0.24901792
606578,0.32737318
606579,0.09381273
606580,0.18650918
606581,0.30085757
606582,0.056912113
606583,0.33313876
606584,0.49849218
606585,0.33352584
606586,0.094714664
606587,0.23939937
606588,0.3547116
606589,0.3048358
606590,0.74890643
606591,0.48294973
606592,0.12810208
606593,0.35650468
606594,0.5037446
606595,0.2881337
606596,0.29325885
606597,0.46654075
606598,0.6341006
606599,0.21944438
606600,0.12090548
606601,0.40396878
606602,0.37512478
606603,0.4537934
606604,0.12810726
606605,0.5421383
606606,0.32924998
606607,0.33664557
606608,0.29442713
606609,0.17080252
606610,0.32525116
606611,0.31645504
606612,0.524222
606613,0.73264945
606614,0.67746747
606615,0.32797676
606616,0.3404393
606617,0.5291152
606618,0.47546223
606619,0.24303184
606620,0.2634346
606621,0.16757554
606622,0.32005042
606623,0.19354783
606624,0.30575335
606625,0.111728035
606626,0.24570228
606627,0.37413216
606628,0.3474015
606629,0.39146152
606630,0.36146876
606631,0.40887725
606632,0.09919019
606633,0.3454009
606634,0.28501078
606635,0.1334396
606636,0.23338999
606637,0.6307474
606638,0.48799318
606639,0.32196903
606640,0.3708386
606641,0.3653915
606642,0.32778668
606643,0.69706166
606644,0.29264447
606645,0.30952835
606646,0.09482138
606647,0.6530046
606648,0.2873563
606649,0.04844278
606650,0.24621706
606651,0.16446984
606652,0.5568165
606653,0.07038741
606654,0.41182962
606655,0.18788335
606656,0.4867684
606657,0.4830611
606658,0.2916341
606659,0.3811517
606660,0.5254942
606661,0.30363256
606662,0.05270976
606663,0.50029194
606664,0.21018602
606665,0.21376593
606666,0.5611531
606667,0.32591584
606668,0.09217769
606669,0.57190436
606670,0.4090633
606671,0.64890826
606672,0.57748234
606673,0.31312132
606674,0.033022016
606675,0.29063317
606676,0.28514424
606677,0.37299147
606678,0.18024749
606679,0.27463016
606680,0.36290193
606681,0.42148945
606682,0.18070835
606683,0.26185736
606684,0.22328967
606685,0.42869297
606686,0.33126345
606687,0.22945923
606688,0.3782807
606689,0.34174004
606690,0.22109015
606691,0.47143987
606692,0.54095906
606693,0.0637713
606694,0.32908538
606695,0.17022353
606696,0.44378123
606697,0.4646837
606698,0.68879336
606699,0.55291563
606700,0.49140874
606701,0.23210448
606702,0.3221113
606703,0.29159126
606704,0.44863474
606705,0.31121635
606706,0.27194712
606707,0.49725875
606708,0.18160139
606709,0.317119
606710,0.22135755
606711,0.11436879
606712,0.17612906
606713,0.42108747
606714,0.44523326
606715,0.2746726
606716,0.28987303
606717,0.3231845
606718,0.37728506
606719,0.6572979
606720,0.18457912
606721,0.49165457
606722,0.49469563
606723,0.115834884
606724,0.2909673
606725,0.6510625
606726,0.22182988
606727,0.56775343
606728,0.36762115
606729,0.47297743
606730,0.18701968
606731,0.26386067
606732,0.21638526
606733,0.23150592
606734,0.32886136
606735,0.70060575
606736,0.32222855
606737,0.14583804
606738,0.44817716
606739,0.29499167
606740,0.4088246
606741,0.3121758
606742,0.33597943
606743,0.2935504
606744,0.1568377
606745,0.3822833
606746,0.66054535
606747,0.3164553
606748,0.3140275
606749,0.20351008
606750,0.60653555
606751,0.12577619
606752,0.32255664
606753,0.28733677
606754,0.27592412
606755,0.23998077
606756,0.042875722
606757,0.3574729
606758,0.47618818
606759,0.36300778
606760,0.46725792
606761,0.3400062
606762,0.44217312
606763,0.092935584
606764,0.34125042
606765,0.65066415
606766,0.38206685
606767,0.2970149
606768,0.30798924
606769,0.49816343
606770,0.44700298
606771,0.19094804
606772,0.35258695
606773,0.76182973
606774,0.31370926
606775,0.4242069
606776,0.6384669
606777,0.05180002
606778,0.56265855
606779,0.26013955
606780,0.2570481
606781,0.24900253
606782,0.2448454
606783,0.31628242
606784,0.4680915
606785,0.28189263
606786,0.58340883
606787,0.18002033
606788,0.3562816
606789,0.22120364
606790,0.34331414
606791,0.3151771
606792,0.2899501
606793,0.09009393
606794,0.2868699
606795,0.3488376
606796,0.3697276
606797,0.5118247
606798,0.3509129
606799,0.11147721
606800,0.30495733
606801,0.5672873
606802,0.18403375
606803,0.31113607
606804,0.4936063
606805,0.3522375
606806,0.39365357
606807,0.5063026
606808,0.19468229
606809,0.13980195
606810,0.36337996
606811,0.6970791
606812,0.5022709
606813,0.4936214
606814,0.4510238
606815,0.16667798
606816,0.4659511
606817,0.46012166
606818,0.13727067
606819,0.398833
606820,0.41007763
606821,0.3685944
606822,0.3255293
606823,0.2923992
606824,0.301727
606825,0.22833969
606826,0.36017936
606827,0.17669772
606828,0.5919043
606829,0.39323363
606830,0.45023996
606831,0.29684696
606832,0.037353717
606833,0.2504277
606834,0.4493597
606835,0.54805696
606836,0.47207043
606837,0.35545516
606838,0.5579929
606839,0.31158575
606840,0.12494002
606841,0.4513855
606842,0.6321453
606843,0.4122401
606844,0.3058213
606845,0.12526725
606846,0.18515322
606847,0.29352534
606848,0.64952725
606849,0.35114336
606850,0.4394719
606851,0.29981422
606852,0.44015712
606853,0.3534239
606854,0.3298581
606855,0.38353607
606856,0.24937549
606857,0.30241644
606858,0.38105282
606859,0.12617241
606860,0.1882696
606861,0.5581136
606862,0.34206125
606863,0.5405876
606864,0.68627757
606865,0.14015515
606866,0.35923138
606867,0.2917707
606868,0.22455235
606869,0.16248609
606870,0.15299034
606871,0.13522743
606872,0.5227468
606873,0.4138019
606874,0.42537504
606875,0.18300577
606876,0.37407255
606877,0.2830409
606878,0.30671692
606879,0.2046018
606880,0.03879157
606881,0.43346697
606882,0.85777444
606883,0.13856636
606884,0.2675568
606885,0.34927517
606886,0.13147035
606887,0.42163998
606888,0.28037035
606889,0.38933492
606890,0.5410992
606891,0.29265866
606892,0.5172749
606893,0.05490491
606894,0.14137933
606895,0.44670963
606896,0.3804811
606897,0.35712826
606898,0.1819817
606899,0.61140263
606900,0.30597788
606901,0.32356104
606902,0.43136898
606903,0.26183975
606904,0.29205027
606905,0.4453064
606906,0.3321302
606907,0.2780728
606908,0.30259064
606909,0.41171396
606910,0.41091543
606911,0.070848495
606912,0.16519551
606913,0.15239924
606914,0.07771765
606915,0.4983347
606916,0.62560284
606917,0.13030128
606918,0.24054506
606919,0.36192918
606920,0.2633633
606921,0.2645615
606922,0.34019092
606923,0.53419447
606924,0.12652847
606925,0.053466577
606926,0.12892678
606927,0.3678196
606928,0.22071785
606929,0.28203568
606930,0.25994286
606931,0.3194304
606932,0.53743833
606933,0.2860174
606934,0.5905457
606935,0.47714403
606936,0.16278712
606937,0.22706422
606938,0.12960552
606939,0.38092664
606940,0.7039712
606941,0.4764251
606942,0.31224695
606943,0.5058074
606944,0.30664733
606945,0.15708889
606946,0.27077797
606947,0.34679413
606948,0.49785507
606949,0.21372768
606950,0.23003723
606951,0.5068911
606952,0.10166315
606953,0.36566582
606954,0.44999367
606955,0.4124196
606956,0.2626593
606957,0.36254856
606958,0.42035607
606959,0.6896759
606960,0.7066409
606961,0.11957047
606962,0.15886663
606963,0.3411905
606964,0.43129468
606965,0.18475848
606966,0.36982548
606967,0.36308256
606968,0.48211464
606969,0.64089656
606970,0.41701117
606971,0.51553005
606972,0.18360116
606973,0.6726414
606974,0.49612606
606975,0.3995618
606976,0.42682356
606977,0.4669394
606978,0.14026596
606979,0.17105031
606980,0.09119505
606981,0.2612153
606982,0.22406213
606983,0.31632477
606984,0.5477639
606985,0.41486713
606986,0.35074645
606987,0.047000613
606988,0.45828268
606989,0.4752717
606990,0.102734886
606991,0.499708
606992,0.3646259
606993,0.13252826
606994,0.3637188
606995,0.3101159
606996,0.3131976
606997,0.292501
606998,0.3054184
606999,0.38200787
607000,0.47315133
607001,0.41218254
607002,0.58764046
607003,0.05717479
607004,0.4092056
607005,0.17984138
607006,0.31989446
607007,0.51986486
607008,0.35973603
607009,0.29495785
607010,0.64018196
607011,0.058785155
607012,0.32934216
607013,0.27550754
607014,0.52270734
607015,0.30076173
607016,0.31922486
607017,0.3081732
607018,0.45864567
607019,0.445132
607020,0.6527892
607021,0.3846895
607022,0.4192646
607023,0.21673447
607024,0.26037166
607025,0.4400248
607026,0.2948959
607027,0.18128416
607028,0.64767
607029,0.40464672
607030,0.3106028
607031,0.3088128
607032,0.4170207
607033,0.5314779
607034,0.07960829
607035,0.4677932
607036,0.5528752
607037,0.18409514
607038,0.49477935
607039,0.168393
607040,0.15916476
607041,0.1416211
607042,0.31827247
607043,0.5776214
607044,0.37150303
607045,0.49350137
607046,0.45584
607047,0.6472274
607048,0.7331709
607049,0.23459269
607050,0.21939398
607051,0.35250598
607052,0.63197047
607053,0.77585316
607054,0.32143882
607055,0.056838024
607056,0.12941745
607057,0.40619716
607058,0.4283571
607059,0.4047127
607060,0.26378882
607061,0.2474633
607062,0.10947152
607063,0.2688054
607064,0.3080573
607065,0.27467006
607066,0.12739682
607067,0.21609895
607068,0.38545594
607069,0.2285462
607070,0.16219649
607071,0.5773741
607072,0.3069384
607073,0.7133701
607074,0.48700765
607075,0.4649074
607076,0.16440266
607077,0.4353446
607078,0.4732058
607079,0.22687495
607080,0.33942157
607081,0.36975667
607082,0.51939636
607083,0.2137099
607084,0.25202116
607085,0.18845744
607086,0.2206073
607087,0.6265267
607088,0.29365018
607089,0.6371756
607090,0.31105286
607091,0.35852805
607092,0.69090194
607093,0.3133387
607094,0.4092515
607095,0.20203732
607096,0.21461374
607097,0.42678717
607098,0.35809729
607099,0.2890237
607100,0.13068734
607101,0.7705366
607102,0.3824594
607103,0.38425714
607104,0.6288576
607105,0.4656382
607106,0.5517118
607107,0.5365464
607108,0.13081285
607109,0.50045013
607110,0.5651675
607111,0.08818582
607112,0.22366427
607113,0.41984767
607114,0.33750182
607115,0.34751302
607116,0.32321852
607117,0.29117697
607118,0.5579048
607119,0.63801396
607120,0.48788252
607121,0.22522686
607122,0.4802981
607123,0.13970234
607124,0.31004834
607125,0.4999203
607126,0.40700877
607127,0.3272169
607128,0.5362066
607129,0.1686882
607130,0.5412449
607131,0.22288638
607132,0.3624929
607133,0.08797465
607134,0.3692188
607135,0.35507616
607136,0.54893893
607137,0.08832255
607138,0.35534564
607139,0.62068635
607140,0.2938739
607141,0.52523583
607142,0.114762925
607143,0.27251673
607144,0.49622515
607145,0.25548574
607146,0.6656808
607147,0.30446112
607148,0.049686454
607149,0.3069171
607150,0.17110363
607151,0.611029
607152,0.28180474
607153,0.36793563
607154,0.403164
607155,0.23736857
607156,0.32483047
607157,0.029908324
607158,0.32229504
607159,0.26769176
607160,0.48457092
607161,0.49767658
607162,0.2783746
607163,0.5536262
607164,0.47313508
607165,0.7130689
607166,0.32222855
607167,0.2196102
607168,0.47054347
607169,0.15956509
607170,0.26992646
607171,0.5782427
607172,0.34885705
607173,0.12691309
607174,0.4427404
607175,0.07099543
607176,0.03350074
607177,0.45008203
607178,0.6594675
607179,0.43009967
607180,0.20437086
607181,0.3908953
607182,0.43504924
607183,0.7051248
607184,0.7723616
607185,0.21630003
607186,0.46888718
607187,0.5530121
607188,0.31399766
607189,0.30189684
607190,0.345272
607191,0.58656645
607192,0.33345118
607193,0.21989739
607194,0.36202744
607195,0.2977406
607196,0.22378789
607197,0.2941426
607198,0.27282053
607199,0.41426432
607200,0.482893
607201,0.3006162
607202,0.18482015
607203,0.4531987
607204,0.44748092
607205,0.18498842
607206,0.3711945
607207,0.18936056
607208,0.3369498
607209,0.4738934
607210,0.17824236
607211,0.49594948
607212,0.49517742
607213,0.5953559
607214,0.15059575
607215,0.3657769
607216,0.10686291
607217,0.21931176
607218,0.34052607
607219,0.26706433
607220,0.29215178
607221,0.25163814
607222,0.25375003
607223,0.42393565
607224,0.29999617
607225,0.7080441
607226,0.04936466
607227,0.17900518
607228,0.40284768
607229,0.45772663
607230,0.4064367
607231,0.22034626
607232,0.35223094
607233,0.29774493
607234,0.1970671
607235,0.29807582
607236,0.12724745
607237,0.4036611
607238,0.21241967
607239,0.66690034
607240,0.4031526
607241,0.44164535
607242,0.31714204
607243,0.7022623
607244,0.3360491
607245,0.2807411
607246,0.46756414
607247,0.3702537
607248,0.40491563
607249,0.2244358
607250,0.49785665
607251,0.36065897
607252,0.24571396
607253,0.40975755
607254,0.36704612
607255,0.35398233
607256,0.36761826
607257,0.5233594
607258,0.2967815
607259,0.12815627
607260,0.30244136
607261,0.2292387
607262,0.57347393
607263,0.3508046
607264,0.13601674
607265,0.6686945
607266,0.18143265
607267,0.27043813
607268,0.28556514
607269,0.36343852
607270,0.32230893
607271,0.32690138
607272,0.3376282
607273,0.28183788
607274,0.5289357
607275,0.6763841
607276,0.57792944
607277,0.21515441
607278,0.47053418
607279,0.12943484
607280,0.45142737
607281,0.3135879
607282,0.61463225
607283,0.28370714
607284,0.69026494
607285,0.29304042
607286,0.12852217
607287,0.82398844
607288,0.20800456
607289,0.12908125
607290,0.5270136
607291,0.3617946
607292,0.22652876
607293,0.20078696
607294,0.10680374
607295,0.28849894
607296,0.35332683
607297,0.3386042
607298,0.52342254
607299,0.469397
607300,0.28653857
607301,0.25210637
607302,0.24499042
607303,0.28939337
607304,0.18007998
607305,0.3343123
607306,0.62687737
607307,0.21979108
607308,0.631059
607309,0.079331405
607310,0.18948837
607311,0.75021726
607312,0.11705369
607313,0.32518837
607314,0.26502252
607315,0.27695626
607316,0.27403584
607317,0.58920145
607318,0.052717485
607319,0.59861463
607320,0.20688562
607321,0.27020058
607322,0.10494351
607323,0.29369798
607324,0.39418676
607325,0.46911433
607326,0.31516147
607327,0.31985703
607328,0.3761459
607329,0.12947278
607330,0.45196438
607331,0.37042424
607332,0.45991027
607333,0.35106736
607334,0.41007012
607335,0.17313062
607336,0.62267935
607337,0.29853603
607338,0.24849012
607339,0.12955178
607340,0.4947036
607341,0.55077314
607342,0.46559632
607343,0.37473524
607344,0.2445913
607345,0.12061887
607346,0.1828164
607347,0.80717695
607348,0.20627166
607349,0.4490927
607350,0.5662616
607351,0.44379485
607352,0.4105388
607353,0.3648577
607354,0.20212749
607355,0.24747367
607356,0.3246288
607357,0.821548
607358,0.30344054
607359,0.16220483
607360,0.52179337
607361,0.054013286
607362,0.5404831
607363,0.12807575
607364,0.1869831
607365,0.38548306
607366,0.29398322
607367,0.18463448
607368,0.56553954
607369,0.30919415
607370,0.37686536
607371,0.24373165
607372,0.76066566
607373,0.23189937
607374,0.3774318
607375,0.1831084
607376,0.09240192
607377,0.54991466
607378,0.38981417
607379,0.07161319
607380,0.50192887
607381,0.3920642
607382,0.36333653
607383,0.09326126
607384,0.45115685
607385,0.2551106
607386,0.30984178
607387,0.1273242
607388,0.36363593
607389,0.748264
607390,0.43118656
607391,0.63955843
607392,0.4217248
607393,0.6994456
607394,0.423707
607395,0.092580706
607396,0.50235325
607397,0.3935929
607398,0.3224672
607399,0.47761708
607400,0.35310784
607401,0.41344944
607402,0.35325462
607403,0.4145949
607404,0.3563322
607405,0.5930404
607406,0.09800957
607407,0.48945066
607408,0.30580863
607409,0.19875173
607410,0.3496111
607411,0.3104105
607412,0.29369798
607413,0.42965615
607414,0.18229051
607415,0.55748427
607416,0.34203812
607417,0.44963133
607418,0.5569497
607419,0.21987873
607420,0.4081589
607421,0.27830255
607422,0.3075874
607423,0.6437325
607424,0.3083974
607425,0.18504718
607426,0.60468477
607427,0.3505688
607428,0.29563004
607429,0.2504343
607430,0.22701237
607431,0.4818132
607432,0.6194211
607433,0.2701349
607434,0.10557832
607435,0.096781045
607436,0.36032063
607437,0.30498916
607438,0.1500262
607439,0.45503542
607440,0.41567257
607441,0.2952183
607442,0.26940146
607443,0.46042106
607444,0.31464246
607445,0.1469157
607446,0.5418668
607447,0.24556538
607448,0.36986077
607449,0.19270755
607450,0.3190101
607451,0.35847113
607452,0.4238675
607453,0.32037663
607454,0.4971635
607455,0.3518363
607456,0.064572275
607457,0.6634808
607458,0.31911042
607459,0.43974724
607460,0.37418956
607461,0.31213772
607462,0.16778305
607463,0.44885734
607464,0.2916329
607465,0.24836293
607466,0.4471704
607467,0.32863748
607468,0.4642454
607469,0.2899702
607470,0.4830919
607471,0.22460252
607472,0.1293462
607473,0.36218342
607474,0.47993717
607475,0.25063822
607476,0.11000485
607477,0.28565395
607478,0.42185506
607479,0.39140463
607480,0.80622786
607481,0.24894919
607482,0.54095095
607483,0.6745331
607484,0.41457936
607485,0.08945801
607486,0.2799035
607487,0.18315849
607488,0.18828702
607489,0.26833597
607490,0.44589165
607491,0.34467146
607492,0.18213722
607493,0.36028668
607494,0.18911597
607495,0.2840476
607496,0.5517008
607497,0.35042116
607498,0.3317807
607499,0.22398168
607500,0.366764
607501,0.2941416
607502,0.37068737
607503,0.17711137
607504,0.38919774
607505,0.30825737
607506,0.41469884
607507,0.31877032
607508,0.12831162
607509,0.52265817
607510,0.42876652
607511,0.36487955
607512,0.18385883
607513,0.5135962
607514,0.40364322
607515,0.4724301
607516,0.062287502
607517,0.32504705
607518,0.45138377
607519,0.18470259
607520,0.19862354
607521,0.23460208
607522,0.18841223
607523,0.7563125
607524,0.38863423
607525,0.31971154
607526,0.29211223
607527,0.6418263
607528,0.29525068
607529,0.23616487
607530,0.37502936
607531,0.15786645
607532,0.35466698
607533,0.42860016
607534,0.48992196
607535,0.29639548
607536,0.5568867
607537,0.42163998
607538,0.21519628
607539,0.54340416
607540,0.22517411
607541,0.33241728
607542,0.32981536
607543,0.1497401
607544,0.4961883
607545,0.3920345
607546,0.62819016
607547,0.26263234
607548,0.3113721
607549,0.3207284
607550,0.3588359
607551,0.1350267
607552,0.31682462
607553,0.28200388
607554,0.5777658
607555,0.33195278
607556,0.4996547
607557,0.18783148
607558,0.25419465
607559,0.76769024
607560,0.12796116
607561,0.61989814
607562,0.053850476
607563,0.36228988
607564,0.45044884
607565,0.17888258
607566,0.2676299
607567,0.1846138
607568,0.10747205
607569,0.23881224
607570,0.20467825
607571,0.36122984
607572,0.47988668
607573,0.16987447
607574,0.0540472
607575,0.35720637
607576,0.16567823
607577,0.49771616
607578,0.09088432
607579,0.18496282
607580,0.270293
607581,0.2950194
607582,0.10942402
607583,0.14074752
607584,0.14036871
607585,0.6648942
607586,0.38792855
607587,0.35791707
607588,0.47159785
607589,0.17105582
607590,0.35879213
607591,0.4195225
607592,0.48532155
607593,0.18348166
607594,0.20194612
607595,0.62939405
607596,0.5368609
607597,0.18996961
607598,0.12658349
607599,0.27121165
607600,0.5449147
607601,0.2157457
607602,0.4007463
607603,0.49846986
607604,0.24608298
607605,0.52295023
607606,0.3214326
607607,0.3781412
607608,0.31171122
607609,0.34413877
607610,0.12782569
607611,0.29391727
607612,0.4960599
607613,0.3212591
607614,0.49584076
607615,0.29165035
607616,0.36893928
607617,0.30558172
607618,0.52743864
607619,0.3480978
607620,0.30601323
607621,0.28331238
607622,0.28698173
607623,0.5860523
607624,0.59254897
607625,0.24128078
607626,0.14554046
607627,0.312311
607628,0.4592628
607629,0.41082636
607630,0.12828025
607631,0.052679658
607632,0.58960706
607633,0.25082827
607634,0.36175418
607635,0.2216322
607636,0.2708438
607637,0.41146594
607638,0.4676682
607639,0.22285725
607640,0.31614986
607641,0.24438353
607642,0.47136885
607643,0.3271887
607644,0.3193917
607645,0.26247108
607646,0.42997697
607647,0.350587
607648,0.3432777
607649,0.12801804
607650,0.08591373
607651,0.29314104
607652,0.28737947
607653,0.498213
607654,0.29716882
607655,0.24367373
607656,0.3245715
607657,0.4355048
607658,0.5524413
607659,0.44327652
607660,0.07966793
607661,0.2725683
607662,0.12975538
607663,0.33564028
607664,0.27453092
607665,0.3371437
607666,0.6942987
607667,0.2523177
607668,0.5735011
607669,0.11480759
607670,0.52387303
607671,0.413263
607672,0.37466052
607673,0.1286257
607674,0.44734034
607675,0.2492536
607676,0.12714912
607677,0.2915276
607678,0.29312447
607679,0.052175496
607680,0.3701571
607681,0.43764013
607682,0.159836
607683,0.19997607
607684,0.6284941
607685,0.35848898
607686,0.56302965
607687,0.6000268
607688,0.164918
607689,0.5600223
607690,0.36210597
607691,0.54467624
607692,0.2877983
607693,0.5495411
607694,0.2139704
607695,0.31218454
607696,0.13685946
607697,0.3182102
607698,0.33614597
607699,0.4813462
607700,0.4758911
607701,0.22042984
607702,0.3124872
607703,0.19771126
607704,0.3779627
607705,0.35234997
607706,0.4552161
607707,0.6892619
607708,0.4457426
607709,0.3115346
607710,0.41974923
607711,0.5377799
607712,0.37396374
607713,0.55137616
607714,0.49963138
607715,0.19875546
607716,0.18406376
607717,0.17749548
607718,0.36866823
607719,0.48480135
607720,0.41369173
607721,0.20240897
607722,0.45126873
607723,0.2785047
607724,0.4736653
607725,0.032404464
607726,0.37094274
607727,0.25987646
607728,0.50033253
607729,0.46658263
607730,0.33096018
607731,0.19334838
607732,0.47328478
607733,0.08713333
607734,0.33783656
607735,0.4471919
607736,0.21042824
607737,0.3338772
607738,0.62934655
607739,0.16531709
607740,0.20245905
607741,0.6741456
607742,0.2863993
607743,0.031439204
607744,0.28209427
607745,0.38702586
607746,0.39263862
